qid,vid,duration_bin,gt_duration_sec,audio_duration_sec,hard_center_hit10_2s,random25_center_hit10_2s_mean,hard_minus_random_center,cohort,p3_location_failure,condition,active_layer,removed_token_count,full_center_hit10_2s,intervention_center_hit10_2s,intervention_minus_full_center_pp,intervention_oracle10_iou07,intervention_width_gt_ratio
jlwe9jtu5Gw_2,jlwe9jtu5Gw,2-5s,2.0,63.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,6,1.0,1.0,0.0,0.0,1.5
jlwe9jtu5Gw_2,jlwe9jtu5Gw,2-5s,2.0,63.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,6,1.0,1.0,0.0,0.0,1.5
jlwe9jtu5Gw_3,jlwe9jtu5Gw,2-5s,3.0,63.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,1.0,1.0,0.0,1.0,1.0
jlwe9jtu5Gw_3,jlwe9jtu5Gw,2-5s,3.0,63.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,1.0,1.0,0.0,0.0,1.0
jlwe9jtu5Gw_3,jlwe9jtu5Gw,2-5s,3.0,63.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,1.0,1.0,0.0,0.0,0.6666666666666666
jlwe9jtu5Gw_3,jlwe9jtu5Gw,2-5s,3.0,63.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,1.0,1.0,0.0,0.0,0.6666666666666666
kHIe4CfaccQ_2,kHIe4CfaccQ,2-5s,2.0,112.0,1.0,0.8,0.19999999999999996,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,1.0,1.0,0.0,0.0,11.0
kHIe4CfaccQ_2,kHIe4CfaccQ,2-5s,2.0,112.0,1.0,0.8,0.19999999999999996,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,1.0,1.0,0.0,0.0,11.0
kHIe4CfaccQ_2,kHIe4CfaccQ,2-5s,2.0,112.0,1.0,0.8,0.19999999999999996,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,1.0,1.0,0.0,0.0,7.5
kHIe4CfaccQ_2,kHIe4CfaccQ,2-5s,2.0,112.0,1.0,0.8,0.19999999999999996,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,1.0,1.0,0.0,0.0,7.5
kXjzsroVTtw_1,kXjzsroVTtw,0-2s,1.0,92.0,0.0,1.0,-1.0,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,6,0.0,1.0,100.0,0.0,3.0
kXjzsroVTtw_1,kXjzsroVTtw,0-2s,1.0,92.0,0.0,1.0,-1.0,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,6,0.0,0.0,0.0,0.0,3.0
kXjzsroVTtw_1,kXjzsroVTtw,0-2s,1.0,92.0,0.0,1.0,-1.0,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,6,0.0,1.0,100.0,0.0,3.0
kXjzsroVTtw_1,kXjzsroVTtw,0-2s,1.0,92.0,0.0,1.0,-1.0,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,6,0.0,1.0,100.0,0.0,3.0
kdflh3akyH8_1,kdflh3akyH8,2-5s,2.0,99.0,1.0,0.6,0.4,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,6,1.0,1.0,0.0,0.0,2.5
kdflh3akyH8_1,kdflh3akyH8,2-5s,2.0,99.0,1.0,0.6,0.4,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,6,1.0,1.0,0.0,0.0,2.5
kdflh3akyH8_1,kdflh3akyH8,2-5s,2.0,99.0,1.0,0.6,0.4,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,6,1.0,1.0,0.0,0.0,2.5
kdflh3akyH8_1,kdflh3akyH8,2-5s,2.0,99.0,1.0,0.6,0.4,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,6,1.0,1.0,0.0,0.0,2.5
lTfNLKEy1RU_2,lTfNLKEy1RU,2-5s,2.0,181.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,6,1.0,1.0,0.0,0.0,2.5
lTfNLKEy1RU_2,lTfNLKEy1RU,2-5s,2.0,181.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,6,1.0,1.0,0.0,0.0,2.0
lTfNLKEy1RU_2,lTfNLKEy1RU,2-5s,2.0,181.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,6,1.0,1.0,0.0,0.0,2.0
lTfNLKEy1RU_2,lTfNLKEy1RU,2-5s,2.0,181.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,6,1.0,1.0,0.0,0.0,2.0
lVr-PxhZo8s_1,lVr-PxhZo8s,2-5s,2.0,69.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,1.0,1.0,0.0,1.0,1.0
lVr-PxhZo8s_1,lVr-PxhZo8s,2-5s,2.0,69.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,1.0,1.0,0.0,0.0,1.0
lVr-PxhZo8s_1,lVr-PxhZo8s,2-5s,2.0,69.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,1.0,1.0,0.0,0.0,1.5
lVr-PxhZo8s_1,lVr-PxhZo8s,2-5s,2.0,69.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,1.0,1.0,0.0,0.0,1.5
lVr-PxhZo8s_3,lVr-PxhZo8s,0-2s,1.0,69.0,0.0,0.8,-0.8,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,1.0,1.0,0.0,0.0,8.0
lVr-PxhZo8s_3,lVr-PxhZo8s,0-2s,1.0,69.0,0.0,0.8,-0.8,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,1.0,1.0,0.0,0.0,7.0
lVr-PxhZo8s_3,lVr-PxhZo8s,0-2s,1.0,69.0,0.0,0.8,-0.8,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,1.0,1.0,0.0,0.0,8.0
lVr-PxhZo8s_3,lVr-PxhZo8s,0-2s,1.0,69.0,0.0,0.8,-0.8,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,1.0,1.0,0.0,0.0,8.0
lgwpIImXCWA_3,lgwpIImXCWA,2-5s,2.0,194.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,8,1.0,1.0,0.0,0.0,2.5
lgwpIImXCWA_3,lgwpIImXCWA,2-5s,2.0,194.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,8,1.0,1.0,0.0,0.0,2.5
lgwpIImXCWA_3,lgwpIImXCWA,2-5s,2.0,194.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,8,1.0,1.0,0.0,0.0,2.5
lgwpIImXCWA_3,lgwpIImXCWA,2-5s,2.0,194.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,8,1.0,1.0,0.0,0.0,2.5
lh801oHGtD4_2,lh801oHGtD4,2-5s,3.0,97.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,1.0,1.0,0.0,1.0,1.0
lh801oHGtD4_2,lh801oHGtD4,2-5s,3.0,97.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,1.0,1.0,0.0,1.0,1.0
lh801oHGtD4_2,lh801oHGtD4,2-5s,3.0,97.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,1.0,1.0,0.0,1.0,1.0
lh801oHGtD4_2,lh801oHGtD4,2-5s,3.0,97.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,1.0,1.0,0.0,1.0,1.0
lh801oHGtD4_3,lh801oHGtD4,2-5s,4.0,97.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,18,0.0,1.0,100.0,0.0,1.5
lh801oHGtD4_3,lh801oHGtD4,2-5s,4.0,97.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,18,0.0,1.0,100.0,0.0,1.25
lh801oHGtD4_3,lh801oHGtD4,2-5s,4.0,97.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,18,0.0,0.0,0.0,0.0,1.0
lh801oHGtD4_3,lh801oHGtD4,2-5s,4.0,97.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,18,0.0,0.0,0.0,0.0,1.0
lmPMhs-9IYE_2,lmPMhs-9IYE,2-5s,4.0,155.0,1.0,0.1,0.9,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,9,0.0,0.0,0.0,0.0,5.25
lmPMhs-9IYE_2,lmPMhs-9IYE,2-5s,4.0,155.0,1.0,0.1,0.9,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,9,0.0,0.0,0.0,0.0,5.5
lmPMhs-9IYE_2,lmPMhs-9IYE,2-5s,4.0,155.0,1.0,0.1,0.9,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,9,0.0,0.0,0.0,0.0,5.5
lmPMhs-9IYE_2,lmPMhs-9IYE,2-5s,4.0,155.0,1.0,0.1,0.9,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,9,0.0,0.0,0.0,0.0,5.5
lrKGCtSsAkA_2,lrKGCtSsAkA,2-5s,2.0,240.0,0.0,0.0,0.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,4,0.0,0.0,0.0,0.0,98.0
lrKGCtSsAkA_2,lrKGCtSsAkA,2-5s,2.0,240.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,4,0.0,0.0,0.0,0.0,98.0
lrKGCtSsAkA_2,lrKGCtSsAkA,2-5s,2.0,240.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,4,0.0,0.0,0.0,0.0,98.5
lrKGCtSsAkA_2,lrKGCtSsAkA,2-5s,2.0,240.0,0.0,0.0,0.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,4,0.0,0.0,0.0,0.0,98.5
lrKGCtSsAkA_3,lrKGCtSsAkA,0-2s,1.0,240.0,0.0,0.8,-0.8,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,12,0.0,1.0,100.0,0.0,46.0
lrKGCtSsAkA_3,lrKGCtSsAkA,0-2s,1.0,240.0,0.0,0.8,-0.8,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,12,0.0,1.0,100.0,0.0,48.0
lrKGCtSsAkA_3,lrKGCtSsAkA,0-2s,1.0,240.0,0.0,0.8,-0.8,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,12,0.0,0.0,0.0,0.0,44.0
lrKGCtSsAkA_3,lrKGCtSsAkA,0-2s,1.0,240.0,0.0,0.8,-0.8,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,12,0.0,0.0,0.0,0.0,44.0
lrKGCtSsAkA_4,lrKGCtSsAkA,0-2s,1.0,240.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,8,1.0,1.0,0.0,1.0,6.0
lrKGCtSsAkA_4,lrKGCtSsAkA,0-2s,1.0,240.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,8,1.0,1.0,0.0,1.0,8.0
lrKGCtSsAkA_4,lrKGCtSsAkA,0-2s,1.0,240.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,8,1.0,1.0,0.0,0.0,6.0
lrKGCtSsAkA_4,lrKGCtSsAkA,0-2s,1.0,240.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,8,1.0,1.0,0.0,0.0,6.0
mSF_FqBtRPs_1,mSF_FqBtRPs,2-5s,4.0,67.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,1.0,1.0,0.0,0.0,0.5
mSF_FqBtRPs_1,mSF_FqBtRPs,2-5s,4.0,67.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,1.0,1.0,0.0,0.0,0.5
mSF_FqBtRPs_1,mSF_FqBtRPs,2-5s,4.0,67.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,3,1.0,1.0,0.0,0.0,0.5
mSF_FqBtRPs_1,mSF_FqBtRPs,2-5s,4.0,67.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,3,1.0,1.0,0.0,0.0,0.5
mWqH2xwjkYA_1,mWqH2xwjkYA,2-5s,4.0,118.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,1.0,1.0,0.0,0.0,1.75
mWqH2xwjkYA_1,mWqH2xwjkYA,2-5s,4.0,118.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,1.0,1.0,0.0,0.0,1.75
mWqH2xwjkYA_1,mWqH2xwjkYA,2-5s,4.0,118.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,1.0,1.0,0.0,0.0,1.5
mWqH2xwjkYA_1,mWqH2xwjkYA,2-5s,4.0,118.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,1.0,1.0,0.0,0.0,1.5
m_U506sf9p4_2,m_U506sf9p4,2-5s,2.0,212.0,0.0,0.7,-0.7,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,4,0.0,0.0,0.0,0.0,3.5
m_U506sf9p4_2,m_U506sf9p4,2-5s,2.0,212.0,0.0,0.7,-0.7,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,4,0.0,0.0,0.0,0.0,3.0
m_U506sf9p4_2,m_U506sf9p4,2-5s,2.0,212.0,0.0,0.7,-0.7,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,4,0.0,0.0,0.0,0.0,2.0
m_U506sf9p4_2,m_U506sf9p4,2-5s,2.0,212.0,0.0,0.7,-0.7,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,4,0.0,0.0,0.0,0.0,2.0
m_U506sf9p4_3,m_U506sf9p4,2-5s,2.0,212.0,0.0,1.0,-1.0,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,8,0.0,0.0,0.0,0.0,3.5
m_U506sf9p4_3,m_U506sf9p4,2-5s,2.0,212.0,0.0,1.0,-1.0,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,8,0.0,0.0,0.0,0.0,3.0
m_U506sf9p4_3,m_U506sf9p4,2-5s,2.0,212.0,0.0,1.0,-1.0,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,8,0.0,0.0,0.0,0.0,3.5
m_U506sf9p4_3,m_U506sf9p4,2-5s,2.0,212.0,0.0,1.0,-1.0,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,8,0.0,0.0,0.0,0.0,3.5
m_U506sf9p4_4,m_U506sf9p4,2-5s,3.0,212.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,1.0,1.0,0.0,0.0,3.6666666666666665
m_U506sf9p4_4,m_U506sf9p4,2-5s,3.0,212.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,1.0,1.0,0.0,0.0,3.6666666666666665
m_U506sf9p4_4,m_U506sf9p4,2-5s,3.0,212.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,1.0,1.0,0.0,0.0,3.6666666666666665
m_U506sf9p4_4,m_U506sf9p4,2-5s,3.0,212.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,1.0,1.0,0.0,0.0,3.6666666666666665
n-JyOqYSLQM_2,n-JyOqYSLQM,2-5s,2.0,299.0,1.0,0.1,0.9,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,0.0,0.0,0.0,0.0,4.5
n-JyOqYSLQM_2,n-JyOqYSLQM,2-5s,2.0,299.0,1.0,0.1,0.9,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,0.0,0.0,0.0,0.0,4.5
n-JyOqYSLQM_2,n-JyOqYSLQM,2-5s,2.0,299.0,1.0,0.1,0.9,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,0.0,0.0,0.0,0.0,5.0
n-JyOqYSLQM_2,n-JyOqYSLQM,2-5s,2.0,299.0,1.0,0.1,0.9,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,0.0,0.0,0.0,0.0,5.0
nLtNjMimLE0_1,nLtNjMimLE0,2-5s,4.0,299.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,36,0.0,0.0,0.0,0.0,6.5
nLtNjMimLE0_1,nLtNjMimLE0,2-5s,4.0,299.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,36,0.0,0.0,0.0,0.0,6.5
nLtNjMimLE0_1,nLtNjMimLE0,2-5s,4.0,299.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,36,0.0,1.0,100.0,0.0,6.0
nLtNjMimLE0_1,nLtNjMimLE0,2-5s,4.0,299.0,0.0,0.3,-0.3,harmful,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,36,0.0,1.0,100.0,0.0,6.0
nU-AI3Cmc3M_1,nU-AI3Cmc3M,2-5s,3.0,86.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,4,1.0,1.0,0.0,0.0,1.3333333333333333
nU-AI3Cmc3M_1,nU-AI3Cmc3M,2-5s,3.0,86.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,4,1.0,1.0,0.0,0.0,1.3333333333333333
nU-AI3Cmc3M_1,nU-AI3Cmc3M,2-5s,3.0,86.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,4,1.0,1.0,0.0,0.0,1.3333333333333333
nU-AI3Cmc3M_1,nU-AI3Cmc3M,2-5s,3.0,86.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,4,1.0,1.0,0.0,0.0,1.3333333333333333
nlC4UI4hZ60_2,nlC4UI4hZ60,2-5s,3.0,77.0,0.0,0.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,18,1.0,0.0,-100.0,0.0,0.3333333333333333
nlC4UI4hZ60_2,nlC4UI4hZ60,2-5s,3.0,77.0,0.0,0.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,18,1.0,0.0,-100.0,0.0,1.0
nlC4UI4hZ60_2,nlC4UI4hZ60,2-5s,3.0,77.0,0.0,0.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,18,1.0,0.0,-100.0,0.0,0.3333333333333333
nlC4UI4hZ60_2,nlC4UI4hZ60,2-5s,3.0,77.0,0.0,0.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,18,1.0,0.0,-100.0,0.0,0.3333333333333333
o7-X8DAToGc_1,o7-X8DAToGc,2-5s,2.0,300.0,1.0,0.0,1.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,0.0,0.0,0.0,0.0,5.5
o7-X8DAToGc_1,o7-X8DAToGc,2-5s,2.0,300.0,1.0,0.0,1.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,0.0,0.0,0.0,0.0,5.5
o7-X8DAToGc_1,o7-X8DAToGc,2-5s,2.0,300.0,1.0,0.0,1.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,0.0,0.0,0.0,0.0,5.5
o7-X8DAToGc_1,o7-X8DAToGc,2-5s,2.0,300.0,1.0,0.0,1.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,0.0,0.0,0.0,0.0,5.5
o7-X8DAToGc_2,o7-X8DAToGc,2-5s,2.0,300.0,0.0,0.0,0.0,control,1,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,0.0,0.0,0.0,0.0,7.5
o7-X8DAToGc_2,o7-X8DAToGc,2-5s,2.0,300.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,0.0,0.0,0.0,0.0,7.5
o7-X8DAToGc_2,o7-X8DAToGc,2-5s,2.0,300.0,0.0,0.0,0.0,control,1,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,0.0,0.0,0.0,0.0,7.5
o7-X8DAToGc_2,o7-X8DAToGc,2-5s,2.0,300.0,0.0,0.0,0.0,control,1,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,0.0,0.0,0.0,0.0,7.5
oN0IcZaHD_8_2,oN0IcZaHD_8,2-5s,2.0,299.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,2,1.0,1.0,0.0,0.0,6.0
oN0IcZaHD_8_2,oN0IcZaHD_8,2-5s,2.0,299.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,2,1.0,1.0,0.0,0.0,6.0
oN0IcZaHD_8_2,oN0IcZaHD_8,2-5s,2.0,299.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,2,1.0,1.0,0.0,0.0,6.5
oN0IcZaHD_8_2,oN0IcZaHD_8,2-5s,2.0,299.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,2,1.0,1.0,0.0,0.0,6.5
oNHCc_izsDE_1,oNHCc_izsDE,0-2s,1.0,106.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,1.0,1.0,0.0,0.0,3.0
oNHCc_izsDE_1,oNHCc_izsDE,0-2s,1.0,106.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,1.0,1.0,0.0,0.0,3.0
oNHCc_izsDE_1,oNHCc_izsDE,0-2s,1.0,106.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,1.0,1.0,0.0,0.0,3.0
oNHCc_izsDE_1,oNHCc_izsDE,0-2s,1.0,106.0,0.0,1.0,-1.0,harmful,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,1.0,1.0,0.0,0.0,3.0
os_2U4xqTqw_1,os_2U4xqTqw,2-5s,3.0,223.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,9,1.0,1.0,0.0,0.0,4.666666666666667
os_2U4xqTqw_1,os_2U4xqTqw,2-5s,3.0,223.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,9,1.0,1.0,0.0,0.0,4.666666666666667
os_2U4xqTqw_1,os_2U4xqTqw,2-5s,3.0,223.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,9,1.0,1.0,0.0,0.0,5.0
os_2U4xqTqw_1,os_2U4xqTqw,2-5s,3.0,223.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,9,1.0,1.0,0.0,0.0,5.0
os_2U4xqTqw_2,os_2U4xqTqw,2-5s,3.0,223.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,7,1.0,1.0,0.0,0.0,6.333333333333333
os_2U4xqTqw_2,os_2U4xqTqw,2-5s,3.0,223.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,7,1.0,1.0,0.0,0.0,6.0
os_2U4xqTqw_2,os_2U4xqTqw,2-5s,3.0,223.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,7,1.0,1.0,0.0,0.0,6.0
os_2U4xqTqw_2,os_2U4xqTqw,2-5s,3.0,223.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,7,1.0,1.0,0.0,0.0,6.0
os_2U4xqTqw_3,os_2U4xqTqw,0-2s,1.0,223.0,1.0,1.0,0.0,control,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,1,1.0,0.0,-100.0,0.0,9.0
os_2U4xqTqw_3,os_2U4xqTqw,0-2s,1.0,223.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,1,1.0,1.0,0.0,0.0,9.0
os_2U4xqTqw_3,os_2U4xqTqw,0-2s,1.0,223.0,1.0,1.0,0.0,control,0,REMOVE_HARD_LAYER2_ONLY,LAYER2_ONLY,1,1.0,0.0,-100.0,0.0,9.0
os_2U4xqTqw_3,os_2U4xqTqw,0-2s,1.0,223.0,1.0,1.0,0.0,control,0,REMOVE_HARD_FINAL_LAYER_ONLY,FINAL_LAYER_ONLY,1,1.0,0.0,-100.0,0.0,9.0
os_2U4xqTqw_4,os_2U4xqTqw,2-5s,4.0,223.0,0.0,0.7,-0.7,harmful,0,REMOVE_HARD_ALL_LAYERS,ALL_LAYERS,3,1.0,1.0,0.0,0.0,1.75
os_2U4xqTqw_4,os_2U4xqTqw,2-5s,4.0,223.0,0.0,0.7,-0.7,harmful,0,REMOVE_HARD_LAYER1_ONLY,LAYER1_ONLY,3,1.0,1.0,0.0,0.0,2.0
