row_type,gt_duration_bin_broad,matching_cell,short_qid,long_qid,short_vid,long_vid,short_audio_duration_sec,long_audio_duration_sec,short_gt_duration_sec,long_gt_duration_sec,short_gt_count,long_gt_count,short_query_word_count,long_query_word_count,short_r1_iou05,long_r1_iou05,long_minus_short_r1_iou05,short_r1_iou07,long_r1_iou07,long_minus_short_r1_iou07,short_oracle10_iou07,long_oracle10_iou07,long_minus_short_oracle10_iou07,short_qd_top1_center_hit_le_2s,long_qd_top1_center_hit_le_2s,long_minus_short_qd_top1_center_hit_le_2s,short_final_width_gt_ratio,long_final_width_gt_ratio,long_minus_short_final_width_gt_ratio,short_center_error_sec,long_center_error_sec,long_minus_short_center_error_sec,short_normalized_gt_width,long_normalized_gt_width,long_minus_short_normalized_gt_width
matched_pair,2-5s,3-5s|1|6-10w,-oy0BkpMGAk_1,--0w1YA1Hm4_2,-oy0BkpMGAk,--0w1YA1Hm4,80.0,299.0,4.0,4.0,1,1,7,8,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.5,1.5,1.0,0.0,-1.0,0.05,0.013377926421404682,-0.03662207357859532
matched_pair,2-5s,3-5s|1|6-10w,EUZaxaWqhwg_1,-NrFeH-kBSM_4,EUZaxaWqhwg,-NrFeH-kBSM,165.0,300.0,4.0,4.0,1,1,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,2.5,-17.25,36.5,189.0,152.5,0.024242424242424242,0.013333333333333334,-0.010909090909090908
matched_pair,2-5s,3-5s|1|6-10w,EzWEO2WD_MM_1,tjCNwdOUiGc_4,EzWEO2WD_MM,tjCNwdOUiGc,188.0,299.0,3.0,3.0,1,1,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,11.0,9.333333333333334,5.0,20.0,15.0,0.015957446808510637,0.010033444816053512,-0.005924001992457125
matched_pair,2-5s,3-5s|1|6-10w,K_Vre_-4KqU_2,FR7BDRhMATo_2,K_Vre_-4KqU,FR7BDRhMATo,177.0,299.0,4.0,4.0,1,1,7,8,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.25,11.75,10.5,0.5,266.5,266.0,0.022598870056497175,0.013377926421404682,-0.009220943635092493
matched_pair,2-5s,3-5s|1|6-10w,lh801oHGtD4_3,I4HpYGMMsz4_1,lh801oHGtD4,I4HpYGMMsz4,97.0,238.0,4.0,4.0,1,1,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,10.0,8.5,86.0,172.0,86.0,0.041237113402061855,0.01680672268907563,-0.024430390712986225
matched_pair,2-5s,3-5s|1|6-10w,lmPMhs-9IYE_2,UE3XnVFodMI_1,lmPMhs-9IYE,UE3XnVFodMI,155.0,249.0,4.0,4.0,1,1,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.25,-4.75,36.0,24.5,-11.5,0.025806451612903226,0.01606425702811245,-0.009742194584790777
matched_pair,2-5s,3-5s|1|6-10w,GOD8Bt5LfDE_2,uJzAf4PaExI_3,GOD8Bt5LfDE,uJzAf4PaExI,129.0,299.0,3.0,4.0,1,1,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,3.25,0.9166666666666665,17.0,9.5,-7.5,0.023255813953488372,0.013377926421404682,-0.00987788753208369
matched_pair,2-5s,3-5s|1|6-10w,KJhGuhNHToA_2,paf0nyjg1Js_1,KJhGuhNHToA,paf0nyjg1Js,66.0,299.0,3.0,4.0,1,1,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.25,3.25,11.5,3.5,-8.0,0.045454545454545456,0.013377926421404682,-0.032076619033140776
matched_pair,2-5s,3-5s|1|6-10w,QHfyKaOHSz4_2,4fz0-Kx2oNs_1,QHfyKaOHSz4,4fz0-Kx2oNs,82.0,300.0,3.0,4.0,1,1,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.75,1.4166666666666667,13.5,7.5,-6.0,0.036585365853658534,0.013333333333333334,-0.0232520325203252
matched_pair,2-5s,3-5s|1|6-10w,cPiSd5nJLrI_2,gW7s3YAthpI_1,cPiSd5nJLrI,gW7s3YAthpI,60.0,299.0,3.0,4.0,1,1,6,10,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,3.75,2.75,0.0,28.5,28.5,0.05,0.013377926421404682,-0.03662207357859532
matched_pair,2-5s,3-5s|2|0-5w,7bO0AJI-ihs_1,eu5bq0A3XVQ_3,7bO0AJI-ihs,eu5bq0A3XVQ,65.0,300.0,3.0,3.0,2,2,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.3333333333333335,1.6666666666666667,4.0,135.5,131.5,0.046153846153846156,0.01,-0.036153846153846154
matched_pair,2-5s,3-5s|2|0-5w,ptIksg9KEac_2,rE6BJ0Bo4w4_3,ptIksg9KEac,rE6BJ0Bo4w4,133.0,242.0,4.0,4.0,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,-0.25,9.0,1.5,-7.5,0.03007518796992481,0.01652892561983471,-0.0135462623500901
matched_pair,2-5s,3-5s|2|11-15w,gr5Zss89yLQ_4,txeXrpoMST4_4,gr5Zss89yLQ,txeXrpoMST4,106.0,300.0,4.0,4.0,2,2,12,11,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.25,1.5,0.25,1.0,25.0,24.0,0.03773584905660377,0.013333333333333334,-0.024402515723270436
matched_pair,2-5s,3-5s|2|6-10w,0yETgW44MZU_2,8o-Y4QP8LWs_2,0yETgW44MZU,8o-Y4QP8LWs,90.0,300.0,4.0,4.0,2,2,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,-2.0,34.0,3.0,-31.0,0.044444444444444446,0.013333333333333334,-0.03111111111111111
matched_pair,2-5s,3-5s|2|6-10w,CO6-i8NLbeo_1,HxZADVzNIqs_2,CO6-i8NLbeo,HxZADVzNIqs,187.0,299.0,4.0,4.0,2,2,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.25,8.25,11.0,193.5,182.5,0.0213903743315508,0.013377926421404682,-0.008012447910146119
matched_pair,2-5s,3-5s|2|6-10w,H7-orYrKBeo_1,BDpU2Qh77NE_3,H7-orYrKBeo,BDpU2Qh77NE,93.0,248.0,4.0,4.0,2,2,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.25,-1.25,12.0,51.5,39.5,0.043010752688172046,0.016129032258064516,-0.02688172043010753
matched_pair,2-5s,3-5s|2|6-10w,RfGapDlAYoQ_1,aZAXO2WZn84_4,RfGapDlAYoQ,aZAXO2WZn84,150.0,300.0,3.0,3.0,2,2,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,5.0,3.666666666666667,71.5,106.5,35.0,0.02,0.01,-0.01
matched_pair,2-5s,3-5s|2|6-10w,gbi6MxPf3hA_1,0a9wVat2PWk_2,gbi6MxPf3hA,0a9wVat2PWk,65.0,300.0,4.0,4.0,2,2,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.75,1.5,48.5,93.5,45.0,0.06153846153846154,0.013333333333333334,-0.048205128205128206
matched_pair,2-5s,3-5s|2|6-10w,nlC4UI4hZ60_2,fmEft49sPfE_2,nlC4UI4hZ60,fmEft49sPfE,77.0,300.0,3.0,3.0,2,2,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,6.666666666666667,5.0,35.0,2.5,-32.5,0.03896103896103896,0.01,-0.028961038961038958
matched_pair,2-5s,3-5s|2|6-10w,z1ax0QPpd14_1,KnsKf9KoNds_2,z1ax0QPpd14,KnsKf9KoNds,183.0,299.0,3.0,3.0,2,2,9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.5,131.0,127.5,0.01639344262295082,0.010033444816053512,-0.0063599978068973086
matched_pair,2-5s,3-5s|3+|0-5w,-FW109cbv0g_1,os_2U4xqTqw_1,-FW109cbv0g,os_2U4xqTqw,96.0,223.0,3.0,3.0,9,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3333333333333333,4.666666666666667,3.333333333333334,0.5,0.5,0.0,0.03125,0.013452914798206279,-0.01779708520179372
matched_pair,2-5s,3-5s|3+|0-5w,3xDZ-kdGE3o_2,4IeDBwyQ9ZQ_4,3xDZ-kdGE3o,4IeDBwyQ9ZQ,65.0,300.0,3.0,3.0,4,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6666666666666666,3.0,2.3333333333333335,1.5,3.0,1.5,0.046153846153846156,0.01,-0.036153846153846154
matched_pair,2-5s,3-5s|3+|0-5w,CO6-i8NLbeo_2,1slvoNgzBLE_4,CO6-i8NLbeo,1slvoNgzBLE,187.0,299.0,3.0,3.0,6,6,4,4,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.3333333333333333,4.666666666666667,3.333333333333334,0.0,128.5,128.5,0.016042780748663103,0.010033444816053512,-0.006009335932609591
matched_pair,2-5s,3-5s|3+|0-5w,K03ydb1uaoQ_1,N_s9F4CI_98_2,K03ydb1uaoQ,N_s9F4CI_98,71.0,299.0,3.0,3.0,11,14,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,3.3333333333333335,3.0,-0.3333333333333335,1.0,10.0,9.0,0.04225352112676056,0.010033444816053512,-0.03222007631070705
matched_pair,2-5s,3-5s|3+|0-5w,PO8Nu3F8mkA_1,LVvS3s9dFKw_2,PO8Nu3F8mkA,LVvS3s9dFKw,164.0,226.0,3.0,3.0,13,3,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,3.0,0.6666666666666665,23.5,8.5,-15.0,0.018292682926829267,0.01327433628318584,-0.005018346643643427
matched_pair,2-5s,3-5s|3+|0-5w,UXGzbBGbqAA_2,os_2U4xqTqw_2,UXGzbBGbqAA,os_2U4xqTqw,113.0,223.0,3.0,3.0,3,7,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,6.0,3.6666666666666665,8.0,3.5,-4.5,0.02654867256637168,0.013452914798206279,-0.013095757768165402
matched_pair,2-5s,3-5s|3+|0-5w,_BSmz3SEW1w_2,U5ij0M7T-hk_1,_BSmz3SEW1w,U5ij0M7T-hk,133.0,223.0,3.0,3.0,3,3,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,4.0,2.0,-2.0,47.0,1.0,-46.0,0.022556390977443608,0.013452914798206279,-0.009103476179237329
matched_pair,2-5s,3-5s|3+|0-5w,hVUmQfBIYe8_1,8OTd45_6cvY_4,hVUmQfBIYe8,8OTd45_6cvY,179.0,299.0,4.0,4.0,6,3,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.5,0.75,11.0,20.5,9.5,0.0223463687150838,0.013377926421404682,-0.008968442293679118
matched_pair,2-5s,3-5s|3+|0-5w,R4fXcbWFhJg_1,1vCYiVvZ7VE_1,R4fXcbWFhJg,1vCYiVvZ7VE,133.0,296.0,3.0,3.0,4,5,3,4,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.6666666666666667,3.3333333333333335,1.6666666666666667,1.0,13.5,12.5,0.022556390977443608,0.010135135135135136,-0.012421255842308472
matched_pair,2-5s,3-5s|3+|0-5w,fWvWhLJ5Fow_1,C8kR19NvynA_1,fWvWhLJ5Fow,C8kR19NvynA,128.0,299.0,4.0,4.0,5,11,2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.25,1.75,0.5,8.0,4.0,-4.0,0.03125,0.013377926421404682,-0.01787207357859532
matched_pair,2-5s,3-5s|3+|0-5w,TtRtURWVYBE_2,CvNAwby6Xos_1,TtRtURWVYBE,CvNAwby6Xos,67.0,299.0,3.0,4.0,7,9,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,2.25,1.25,1.0,7.5,6.5,0.04477611940298507,0.013377926421404682,-0.03139819298158039
matched_pair,2-5s,3-5s|3+|0-5w,fYTZVxQ8LJk_2,Tgxst7Ft9js_1,fYTZVxQ8LJk,Tgxst7Ft9js,95.0,225.0,3.0,4.0,4,3,3,3,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.3333333333333333,1.0,-0.33333333333333326,10.5,0.0,-10.5,0.031578947368421054,0.017777777777777778,-0.013801169590643276
matched_pair,2-5s,3-5s|3+|0-5w,vruDH_YLaPI_2,zoctgurhvHE_1,vruDH_YLaPI,zoctgurhvHE,125.0,299.0,3.0,4.0,5,6,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,2.0,1.75,-0.25,1.0,5.0,4.0,0.024,0.013377926421404682,-0.010622073578595318
matched_pair,2-5s,3-5s|3+|11-15w,QvATUKXYFBs_4,up2PpjTzyyc_1,QvATUKXYFBs,up2PpjTzyyc,119.0,299.0,4.0,4.0,4,7,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,3.25,-3.0,3.5,10.5,7.0,0.03361344537815126,0.013377926421404682,-0.02023551895674658
matched_pair,2-5s,3-5s|3+|11-15w,jlwe9jtu5Gw_3,fPqj3nnwQOI_1,jlwe9jtu5Gw,fPqj3nnwQOI,63.0,280.0,3.0,3.0,3,7,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,6.0,48.0,1.5,-46.5,0.047619047619047616,0.010714285714285714,-0.0369047619047619
matched_pair,2-5s,3-5s|3+|11-15w,glAeihz0NAM_1,sTMKled6Q1M_1,glAeihz0NAM,sTMKled6Q1M,185.0,300.0,4.0,4.0,4,13,13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,4.25,-0.5,39.5,2.5,-37.0,0.021621621621621623,0.013333333333333334,-0.008288288288288289
matched_pair,2-5s,3-5s|3+|6-10w,1FNJbN-eHY4_1,QOmV7O9mFwg_1,1FNJbN-eHY4,QOmV7O9mFwg,177.0,260.0,4.0,4.0,5,16,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.75,3.5,1.75,23.5,0.0,-23.5,0.022598870056497175,0.015384615384615385,-0.00721425467188179
matched_pair,2-5s,3-5s|3+|6-10w,27HIamF8pKo_1,3qTL7QRk-tg_4,27HIamF8pKo,3qTL7QRk-tg,140.0,189.0,3.0,3.0,3,5,8,8,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.3333333333333333,3.0,1.6666666666666667,0.5,0.0,-0.5,0.02142857142857143,0.015873015873015872,-0.005555555555555557
matched_pair,2-5s,3-5s|3+|6-10w,2KR0C5ysO8o_1,NlKlRKz8OKI_1,2KR0C5ysO8o,NlKlRKz8OKI,137.0,299.0,4.0,4.0,5,5,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.5,4.0,2.5,2.0,34.0,32.0,0.029197080291970802,0.013377926421404682,-0.01581915387056612
matched_pair,2-5s,3-5s|3+|6-10w,3rna9zo5ZOs_2,0a9wVat2PWk_3,3rna9zo5ZOs,0a9wVat2PWk,68.0,300.0,3.0,3.0,3,3,9,9,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.6666666666666666,3.0,2.3333333333333335,0.5,3.0,2.5,0.04411764705882353,0.01,-0.03411764705882353
matched_pair,2-5s,3-5s|3+|6-10w,4CAMv5nlr-0_1,WUyeFOyKIg0_2,4CAMv5nlr-0,WUyeFOyKIg0,113.0,299.0,3.0,3.0,4,3,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.3333333333333335,1.6666666666666667,11.5,6.5,-5.0,0.02654867256637168,0.010033444816053512,-0.01651522775031817
matched_pair,2-5s,3-5s|3+|6-10w,6OlHuvJR_Dk_1,PTyFYxXdut4_2,6OlHuvJR_Dk,PTyFYxXdut4,148.0,300.0,4.0,4.0,3,3,10,10,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,8.75,7.25,1.0,1.5,0.5,0.02702702702702703,0.013333333333333334,-0.013693693693693694
matched_pair,2-5s,3-5s|3+|6-10w,6ZwYgzcN6Is_2,1slvoNgzBLE_2,6ZwYgzcN6Is,1slvoNgzBLE,97.0,299.0,3.0,3.0,6,14,6,6,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.666666666666667,6.666666666666667,0.5,1.0,0.5,0.030927835051546393,0.010033444816053512,-0.02089439023549288
matched_pair,2-5s,3-5s|3+|6-10w,7upINC4seBw_1,Ot0bN_hz2ec_3,7upINC4seBw,Ot0bN_hz2ec,182.0,268.0,3.0,3.0,5,3,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,7.0,3.0,-4.0,0.016483516483516484,0.011194029850746268,-0.005289486632770216
matched_pair,2-5s,3-5s|3+|6-10w,9F3sutgYTvo_1,wBs02amFGXs_2,9F3sutgYTvo,wBs02amFGXs,69.0,299.0,4.0,4.0,4,3,6,6,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.75,3.75,2.0,1.5,3.5,2.0,0.057971014492753624,0.013377926421404682,-0.044593088071348944
matched_pair,2-5s,3-5s|3+|6-10w,MBP4RcnwGZw_1,3VHpLxtd498_4,MBP4RcnwGZw,3VHpLxtd498,61.0,242.0,3.0,3.0,5,3,9,9,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.6666666666666667,5.333333333333333,3.666666666666666,1.0,23.5,22.5,0.04918032786885246,0.012396694214876033,-0.036783633653976425
matched_pair,2-5s,3-5s|3+|6-10w,Z3wDry8nnJs_1,QOmV7O9mFwg_2,Z3wDry8nnJs,QOmV7O9mFwg,90.0,260.0,3.0,3.0,3,3,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,4.333333333333333,2.666666666666666,21.0,45.0,24.0,0.03333333333333333,0.011538461538461539,-0.021794871794871794
matched_pair,2-5s,3-5s|3+|6-10w,lh801oHGtD4_2,FDwK7T1JO_0_2,lh801oHGtD4,FDwK7T1JO_0,97.0,202.0,3.0,3.0,5,3,9,9,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.030927835051546393,0.01485148514851485,-0.016076349903031542
matched_pair,2-5s,3-5s|3+|6-10w,mWqH2xwjkYA_1,7XXSOzDQ2z0_2,mWqH2xwjkYA,7XXSOzDQ2z0,118.0,297.0,4.0,4.0,13,3,8,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.5,9.0,7.5,3.0,18.0,15.0,0.03389830508474576,0.013468013468013467,-0.020430291616732293
matched_pair,2-5s,3-5s|3+|6-10w,tIM-H2rdq8U_2,LP_DzNUkAKY_2,tIM-H2rdq8U,LP_DzNUkAKY,105.0,300.0,4.0,4.0,8,5,8,8,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,2.0,3.5,1.5,1.0,43.0,42.0,0.0380952380952381,0.013333333333333334,-0.024761904761904763
matched_pair,2-5s,3-5s|3+|6-10w,ztSjcZNUY7A_2,bgbnu5YKTDg_4,ztSjcZNUY7A,bgbnu5YKTDg,83.0,198.0,3.0,3.0,6,8,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.6666666666666665,6.333333333333333,2.6666666666666665,22.5,0.5,-22.0,0.03614457831325301,0.015151515151515152,-0.02099306316173786
matched_pair,2-5s,3-5s|3+|6-10w,4CAMv5nlr-0_2,dkiwn2FdDVw_4,4CAMv5nlr-0,dkiwn2FdDVw,113.0,300.0,3.0,3.0,6,4,7,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,119.5,116.5,0.02654867256637168,0.01,-0.01654867256637168
matched_pair,2-5s,3-5s|3+|6-10w,BA-lFjpzad4_1,aZAXO2WZn84_2,BA-lFjpzad4,aZAXO2WZn84,64.0,300.0,4.0,4.0,3,11,7,8,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.75,3.0,1.25,0.5,31.5,31.0,0.0625,0.013333333333333334,-0.049166666666666664
matched_pair,2-5s,3-5s|3+|6-10w,BA-lFjpzad4_3,eYbFtxZmKL4_1,BA-lFjpzad4,eYbFtxZmKL4,64.0,299.0,3.0,3.0,5,4,7,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,4.0,3.0,10.0,32.5,22.5,0.046875,0.010033444816053512,-0.03684155518394649
matched_pair,2-5s,3-5s|3+|6-10w,EzWEO2WD_MM_2,elztUCeNQvQ_2,EzWEO2WD_MM,elztUCeNQvQ,188.0,299.0,3.0,3.0,6,3,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.333333333333332,2.3333333333333335,-26.0,6.0,30.5,24.5,0.015957446808510637,0.010033444816053512,-0.005924001992457125
matched_pair,2-5s,3-5s|3+|6-10w,szkiW0GXEOI_1,pCQEWAFGEjc_1,szkiW0GXEOI,pCQEWAFGEjc,148.0,299.0,3.0,3.0,5,5,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.3333333333333335,3.3333333333333335,1.0,1.5,0.5,-1.0,0.02027027027027027,0.010033444816053512,-0.01023682545421676
matched_pair,2-5s,3-5s|3+|6-10w,V8A0VRGdgwM_1,xbLW9Wt1Jsg_3,V8A0VRGdgwM,xbLW9Wt1Jsg,77.0,300.0,4.0,4.0,8,8,6,8,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.25,2.75,1.5,0.5,6.0,5.5,0.05194805194805195,0.013333333333333334,-0.038614718614718616
matched_pair,2-5s,3-5s|3+|6-10w,_C2HinL8VlM_1,SQHYl2Kp5ww_2,_C2HinL8VlM,SQHYl2Kp5ww,73.0,300.0,4.0,4.0,4,5,6,10,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.75,28.5,27.75,0.5,4.5,4.0,0.0547945205479452,0.013333333333333334,-0.041461187214611867
